Frequencia (Hz),Amplitude (dB)
15248.36,93.07
21781.11,93.07
11437.64,93.07
17590.66,93.07
21294.75,93.07
21307.9,93.07
21900.31,93.07
19051.59,93.07
17653.87,93.06
20938.21,93.06
18759.72,93.06
14686.14,93.06
15098.87,93.06
10960.04,93.06
721.65,93.06
8507.11,93.06
20257.85,93.06
11185.59,93.06
20290.28,93.06
4742.06,93.06
20438.8,93.06
18316.7,93.06
21513.97,93.06
11185.5,93.06
21829.02,93.06
20990.51,93.06
21475.41,93.06
21551.17,93.06
22030.33,93.06
15614.94,93.06
12464.99,93.06
16166.25,93.06
11052.66,93.06
15699.08,93.05
21070.17,93.05
15554.85,93.05
15959.98,93.05
4698.23,93.05
11547.39,93.05
20682.66,93.05
14872.74,93.05
5321.91,93.05
16471.96,93.05
17380.01,93.05
8961.23,93.05
18683.95,93.05
17821.28,93.05
15174.25,93.05
7291.21,93.05
21706.31,93.05
14058.18,93.05
21161.62,93.05
21386.1,93.05
21516.5,93.05
9205.68,93.05
16147.65,93.05
20334.98,93.05
18428.89,93.05
6491.55,93.05
17869.39,93.05
16298.41,93.05
18014.89,93.05
16311.85,93.05
20974.73,93.05
14288.5,93.05
19719.97,93.05
16285.17,93.05
11702.63,93.05
21435.09,93.04
15538.78,93.04
16978.77,93.04
20463.24,93.04
20994.4,93.04
9729.24,93.04
12835.17,93.04
16020.07,93.04
21347.92,93.04
16360.74,93.04
21028.29,93.04
21000.25,93.04
15338.84,93.04
13959.13,93.04
20106.02,93.04
12600.17,93.04
20721.71,93.04
20107.77,93.04
20255.51,93.04
21303.42,93.04
21631.03,93.04
21127.44,93.04
21447.07,93.04
9537.48,93.04
15958.72,93.04
21482.52,93.04
13450.57,93.03
17593.1,93.03
17833.65,93.03
17243.37,93.03
20616.14,93.03
20749.47,93.03
21712.65,93.03
16069.45,93.03
12023.43,93.03
20931.59,93.03
14303.3,93.03
21840.22,93.03
20681.98,93.03
12586.63,93.03
5741.56,93.03
14200.56,93.03
14230.65,93.03
20581.77,93.03
11991.68,93.03
15787.7,93.03
18231.77,93.03
21032.48,93.03
21674.66,93.03
21214.11,93.03
19548.47,93.03
16411.09,93.03
16526.4,93.03
15318.39,93.03
18603.31,93.03
10728.55,93.03
21774.1,93.03
18314.55,93.03
15979.46,93.03
16751.95,93.03
20055.96,93.03
21387.95,93.03
20352.22,93.03
15943.43,93.03
11501.23,93.03
19204.1,93.02
14130.24,93.02
5696.18,93.02
10492.38,93.02
13807.3,93.02
21472.48,93.02
3793.88,93.02
13231.05,93.02
19169.43,93.02
17403.38,93.02
19401.8,93.02
16263.16,93.02
21029.95,93.02
17270.35,93.02
13770.2,93.02
11411.44,93.02
14913.74,93.02
21248.98,93.02
5551.85,93.02
19685.79,93.02
13581.85,93.02
8541.58,93.02
16008.78,93.02
20142.64,93.01
20753.17,93.01
11823.2,93.01
17551.71,93.01
18568.25,93.01
17359.46,93.01
18038.55,93.01
10832.07,93.01
11461.5,93.01
17361.02,93.01
16654.95,93.01
4338.19,93.01
11047.11,93.01
14269.61,93.01
18909.02,93.01
18213.95,93.01
15745.53,93.01
15433.5,93.01
16232.67,93.01
20491.68,93.01
12481.74,93.01
21154.9,93.01
11401.51,93.01
18260.5,93.01
21643.01,93.01
16957.83,93.01
20711.88,93.01
16489.78,93.01
6276.61,93.01
16130.41,93.01
13672.32,93.01
20501.91,93.01
21349.97,93.01
21617.11,93.0
9508.46,93.0
13612.62,93.0
21472.68,93.0
21348.22,93.0
14936.72,93.0
7826.85,93.0
21628.4,93.0
16446.05,93.0
18898.98,93.0
16993.67,93.0
21915.7,93.0
20371.02,93.0
13301.76,93.0
12371.6,93.0
20781.12,93.0
14129.46,93.0
12666.68,93.0
10124.74,93.0
17067.68,93.0
11914.06,93.0
21487.38,93.0
15149.03,93.0
21589.06,93.0
21290.07,93.0
21509.39,93.0
13165.31,93.0
12421.65,93.0
9614.13,93.0
16854.11,93.0
21161.33,93.0
21908.01,93.0
13907.32,93.0
18582.86,93.0
18952.65,93.0
16410.31,92.99
21025.66,92.99
12554.88,92.99
21454.37,92.99
21588.18,92.99
15676.49,92.99
18166.33,92.99
15756.25,92.99
21386.2,92.99
21519.23,92.99
17979.44,92.99
17559.99,92.99
21275.47,92.99
15949.37,92.99
21821.14,92.99
18585.29,92.99
19097.56,92.99
18878.82,92.99
13929.82,92.99
21850.94,92.99
21392.63,92.98
17600.21,92.98
15851.4,92.98
20206.23,92.98
14624.39,92.98
16051.43,92.98
20126.08,92.98
20637.86,92.98
21579.03,92.98
15055.92,92.98
8587.65,92.98
16721.37,92.98
19686.76,92.98
14015.42,92.98
17807.16,92.98
20013.4,92.98
11072.43,92.98
18040.99,92.98
9021.03,92.98
6702.01,92.98
21301.66,92.98
16342.33,92.98
21513.87,92.98
18261.38,92.98
9454.22,92.97
19300.91,92.97
18184.93,92.97
9589.0,92.97
20433.25,92.97
17853.81,92.97
21738.16,92.97
19818.72,92.97
21797.47,92.97
15561.96,92.97
21767.67,92.97
21534.33,92.97
15672.49,92.97
21880.15,92.97
14710.58,92.97
17577.52,92.97
12375.3,92.97
18002.23,92.97
12229.99,92.97
14417.15,92.97
10130.29,92.97
21486.12,92.97
9587.05,92.97
18523.36,92.97
13060.43,92.97
11724.15,92.97
20421.66,92.96
12702.23,92.96
16450.24,92.96
17637.51,92.96
13585.06,92.96
21246.15,92.96
17625.92,92.96
13275.27,92.96
17321.09,92.96
21123.05,92.96
18699.05,92.96
17479.74,92.96
21097.05,92.96
15645.13,92.96
21958.06,92.96
18900.35,92.96
21302.44,92.96
8972.43,92.96
16768.12,92.96
9483.63,92.96
16051.82,92.96
7439.92,92.96
21154.31,92.96
14574.14,92.96
21483.29,92.96
19145.48,92.96
13998.28,92.96
20162.02,92.96
16908.94,92.96
19141.19,92.96
12329.33,92.96
21618.57,92.96
20677.69,92.96
8737.04,92.96
15638.99,92.96
21034.72,92.96
10085.49,92.96
8547.04,92.96
19289.81,92.96
21394.28,92.96
19221.63,92.96
20591.99,92.96
18086.27,92.96
18021.02,92.95
15756.44,92.95
15519.2,92.95
21929.53,92.95
21490.7,92.95
14837.48,92.95
20766.8,92.95
21396.13,92.95
13509.0,92.95
14134.72,92.95
10666.61,92.95
19524.12,92.95
4515.43,92.95
20205.46,92.95
17815.73,92.95
14567.32,92.95
14642.22,92.95
18043.81,92.95
12717.42,92.95
14195.2,92.95
4570.36,92.95
16860.54,92.95
21296.21,92.95
18299.56,92.94
14762.0,92.94
20355.14,92.94
17657.18,92.94
16531.36,92.94
20880.36,92.94
21870.03,92.94
21140.19,92.94
11154.82,92.94
17240.26,92.94
21210.51,92.94
10767.8,92.94
14709.61,92.94
17803.46,92.94
13686.34,92.94
15528.94,92.94
21761.92,92.94
21815.49,92.94
18134.19,92.94
21730.95,92.94
15624.38,92.94
21868.56,92.94
16440.31,92.94
8827.23,92.94
20671.75,92.94
17172.48,92.94
13898.17,92.94
12048.56,92.94
20586.25,92.94
17630.79,92.94
21404.7,92.94
22011.53,92.94
20999.47,92.94
19992.27,92.94
17495.81,92.94
20054.8,92.94
17991.22,92.94
21695.31,92.94
18114.81,92.94
19583.14,92.94
12670.97,92.94
16515.98,92.93
13240.69,92.93
13325.91,92.93
8762.85,92.93
21790.85,92.93
18476.22,92.93
19028.8,92.93
20927.89,92.93
12675.74,92.93
16853.04,92.93
15535.08,92.93
15625.06,92.93
14687.31,92.93
21401.2,92.93
17054.44,92.93
20617.99,92.93
16905.14,92.92
12429.74,92.92
20956.23,92.92
16279.03,92.92
15529.04,92.92
14772.13,92.92
21128.02,92.92
11239.16,92.92
21298.26,92.92
14422.51,92.92
19854.27,92.92
12278.69,92.92
13395.74,92.92
20753.07,92.92
21951.44,92.92
20982.23,92.92
9416.82,92.92
15402.34,92.92
11862.84,92.92
21580.1,92.92
14818.59,92.92
5354.73,92.92
21561.98,92.92
19127.65,92.92
7825.1,92.92
18155.32,92.92
21890.67,92.92
21745.27,92.92
16723.61,92.92
15810.49,92.92
13670.18,92.92
14077.17,92.92
17706.85,92.92
21745.08,92.92
21807.89,92.92
20635.14,92.92
12152.57,92.92
21186.36,92.92
21868.95,92.92
20123.94,92.92
14090.9,92.92
21499.85,92.91
20560.83,92.91
12901.1,92.91
16877.0,92.91
19798.08,92.91
12282.1,92.91
21385.91,92.91
17610.34,92.91
14079.41,92.91
18809.0,92.91
19749.38,92.91
14402.83,92.91
20481.07,92.91
20364.49,92.91
7552.41,92.91
21511.54,92.91
21789.19,92.91
12438.99,92.91
15166.27,92.91
21419.41,92.91
21259.59,92.91
18898.3,92.91
21517.77,92.91
18379.51,92.91
10077.89,92.9
17156.02,92.9
21457.39,92.9
13957.57,92.9
19883.1,92.9
19474.36,92.9
12972.58,92.9
19534.25,92.9
20862.83,92.9
19586.06,92.9
9460.16,92.9
13230.18,92.9
15978.0,92.9
13994.0,92.9
22004.32,92.9
21173.01,92.9
21319.97,92.9
19282.79,92.9
16027.96,92.9
21387.37,92.9
13810.81,92.9
17917.89,92.9
13583.5,92.9
15249.05,92.9
21530.33,92.9
21884.15,92.9
20910.45,92.9
15503.43,92.89
21244.79,92.89
15363.67,92.89
15012.59,92.89
15492.13,92.89
21580.39,92.89
18648.7,92.89
20314.04,92.89
9529.69,92.89
9921.78,92.89
19012.73,92.89
17432.8,92.89
12856.3,92.89
14147.19,92.89
12450.77,92.89
19674.39,92.89
21656.16,92.89
17163.9,92.89
13809.64,92.89
12967.13,92.89
7030.01,92.89
21721.9,92.89
17428.51,92.89
20256.29,92.89
14087.59,92.89
8253.12,92.89
21736.6,92.89
16853.92,92.89
21498.39,92.89
16877.19,92.89
11526.26,92.89
11346.48,92.89
21626.46,92.89
15610.75,92.89
21960.5,92.89
13734.26,92.89
21503.84,92.89
17978.85,92.89
14347.91,92.88
17613.94,92.88
17657.96,92.88
22031.2,92.88
20881.63,92.88
18430.25,92.88
21025.96,92.88
20159.1,92.88
21727.64,92.88
19885.53,92.88
21726.86,92.88
20942.1,92.88
10005.24,92.88
15940.21,92.88
16357.04,92.88
8722.83,92.88
16341.75,92.88
21117.11,92.88
19490.52,92.88
21455.05,92.88
9796.93,92.88
11584.01,92.88
14132.19,92.88
21419.89,92.88
18029.11,92.88
19459.94,92.88
13864.96,92.88
20407.44,92.88
21417.46,92.88
12683.43,92.88
16188.95,92.87
18759.82,92.87
12289.11,92.87
12957.68,92.87
21917.84,92.87
17053.08,92.87
13220.14,92.87
16225.66,92.87
22049.61,92.87
15657.01,92.87
18766.63,92.87
15460.38,92.87
15582.02,92.87
18290.21,92.87
19986.23,92.87
18279.4,92.87
15639.67,92.87
12887.07,92.87
21833.12,92.87
14720.81,92.87
13332.92,92.87
16782.14,92.87
17856.73,92.87
14585.73,92.87
15000.7,92.87
14594.79,92.87
20793.0,92.87
18523.06,92.87
21547.96,92.87
19269.84,92.87
19245.01,92.87
21169.51,92.87
13995.16,92.87
10899.27,92.87
19321.26,92.87
11837.22,92.87
21965.76,92.86
3436.75,92.86
16174.24,92.86
21873.14,92.86
15596.24,92.86
4985.14,92.86
18651.62,92.86
19838.4,92.86
15175.13,92.86
21895.54,92.86
17940.29,92.86
21734.07,92.86
19318.93,92.86
10542.83,92.86
20298.66,92.86
15312.35,92.86
17426.47,92.86
19956.82,92.86
14984.44,92.86
15463.79,92.86
14287.33,92.86
14452.02,92.86
8046.36,92.86
21107.57,92.86
15876.72,92.85
7552.8,92.85
20370.43,92.85
21842.37,92.85
21205.15,92.85
12723.95,92.85
20009.61,92.85
11310.93,92.85
6900.58,92.85
17182.51,92.85
21583.8,92.85
11972.01,92.85
21125.29,92.85
18201.68,92.85
16041.69,92.85
13693.84,92.85
21774.49,92.85
9150.17,92.85
10841.03,92.85
21785.0,92.85
21882.2,92.85
17311.94,92.84
16152.04,92.84
18504.46,92.84
18685.7,92.84
21090.43,92.84
10450.31,92.84
17231.2,92.84
13083.61,92.84
19144.99,92.84
21597.53,92.84
18186.78,92.84
19369.08,92.84
7292.28,92.84
18270.05,92.84
13261.34,92.84
16328.8,92.84
19100.58,92.84
20769.24,92.84
18864.8,92.84
18652.69,92.84
19338.21,92.84
14444.32,92.84
17198.96,92.84
18473.69,92.84
8709.19,92.84
19598.82,92.84
11619.56,92.84
18813.67,92.84
21481.64,92.84
21423.79,92.84
21971.89,92.84
17540.22,92.84
15864.54,92.84
15827.83,92.84
18173.05,92.83
18157.08,92.83
14018.54,92.83
21687.42,92.83
21319.88,92.83
21289.69,92.83
18157.76,92.83
21618.86,92.83
19254.45,92.83
21599.28,92.83
18685.9,92.83
21042.8,92.83
21198.14,92.83
18653.17,92.83
21199.99,92.83
11699.61,92.83
14938.76,92.83
21449.89,92.83
20586.05,92.83
18887.88,92.83
19572.43,92.83
21817.44,92.83
10154.54,92.83
12288.62,92.83
13660.05,92.83
16925.89,92.83
7647.46,92.83
19839.96,92.83
12307.61,92.83
20680.42,92.83
21145.06,92.83
16321.49,92.83
16381.0,92.83
19730.98,92.82
12224.34,92.82
16391.71,92.82
20998.78,92.82
20012.82,92.82
20575.63,92.82
11809.47,92.82
19611.38,92.82
18328.87,92.82
12555.66,92.82
21691.32,92.82
18877.95,92.82
18257.29,92.82
15392.5,92.82
16948.87,92.82
21482.61,92.82
6819.75,92.82
21804.0,92.82
17400.46,92.82
14408.58,92.82
10871.32,92.82
21886.87,92.82
14640.17,92.82
16795.58,92.82
18988.1,92.82
12729.89,92.82
21518.16,92.82
18418.76,92.82
17151.63,92.82
17493.66,92.82
20663.18,92.82
18301.5,92.82
13651.48,92.82
21645.54,92.82
18823.7,92.82
21726.47,92.82
21274.88,92.82
20128.52,92.82
20669.9,92.81
18965.99,92.81
15622.92,92.81
17828.29,92.81
8683.87,92.81
11531.52,92.81
16060.49,92.81
20888.93,92.81
16596.71,92.81
16336.68,92.81
21828.83,92.81
7794.22,92.81
14377.51,92.81
17549.86,92.81
21931.58,92.81
19349.21,92.81
13731.53,92.81
5334.08,92.81
12602.6,92.81
22047.27,92.81
21923.59,92.81
9270.05,92.81
17596.8,92.81
20314.73,92.81
20670.68,92.8
20169.42,92.8
19996.75,92.8
15949.47,92.8
19123.08,92.8
10554.71,92.8
13701.73,92.8
20390.01,92.8
21015.73,92.8
14227.73,92.8
18438.92,92.8
19464.52,92.8
10940.27,92.8
19387.88,92.8
14878.09,92.8
19059.97,92.8
18672.07,92.8
15431.84,92.8
14266.78,92.8
17836.18,92.8
21324.36,92.8
13239.04,92.8
6975.57,92.8
21011.74,92.79
18660.28,92.79
15339.81,92.79
20348.42,92.79
21359.42,92.79
21098.41,92.79
17411.76,92.79
17831.8,92.79
15853.44,92.79
18897.23,92.79
19367.81,92.79
11060.94,92.79
21688.01,92.79
17417.9,92.79
13936.83,92.79
11905.01,92.79
21292.22,92.79
17354.79,92.79
6137.35,92.79
20971.61,92.79
11505.22,92.79
14107.55,92.78
15224.89,92.78
16558.93,92.78
20611.18,92.78
21171.94,92.78
11407.84,92.78
11307.82,92.78
17313.4,92.78
12424.96,92.78
17494.05,92.78
16840.57,92.78
21403.34,92.78
11898.87,92.78
12426.04,92.78
21402.56,92.78
11258.54,92.78
21618.08,92.78
19126.58,92.78
19928.87,92.78
21788.51,92.78
11387.38,92.78
6231.91,92.78
20973.27,92.78
12677.69,92.78
13434.69,92.78
15843.7,92.78
21709.53,92.78
20686.07,92.78
20505.61,92.78
16830.15,92.78
21196.29,92.78
4524.59,92.78
20588.68,92.77
16330.94,92.77
16729.94,92.77
19240.04,92.77
12905.97,92.77
17567.97,92.77
17571.09,92.77
13553.9,92.77
20289.4,92.77
16416.64,92.77
19363.92,92.77
18064.56,92.77
21352.21,92.77
21879.76,92.77
21006.19,92.77
18633.6,92.77
14361.44,92.77
19691.63,92.77
19128.53,92.77
16936.11,92.77
15544.23,92.77
19029.1,92.77
18309.0,92.77
21231.06,92.77
13382.39,92.77
17109.37,92.77
13605.32,92.77
21222.0,92.77
21681.38,92.77
13601.23,92.77
21102.11,92.77
14257.43,92.77
18401.13,92.77
15751.09,92.77
17816.9,92.76
19434.33,92.76
18708.3,92.76
14424.84,92.76
13099.19,92.76
16224.49,92.76
21141.56,92.76
14587.78,92.76
16241.63,92.76
16935.43,92.76
16702.77,92.76
10145.48,92.76
20801.57,92.76
21492.55,92.76
12450.48,92.76
16434.75,92.76
19305.39,92.76
21972.28,92.76
20468.41,92.76
5701.24,92.76
12064.72,92.76
21569.78,92.76
13815.87,92.76
20608.06,92.76
16923.26,92.76
15555.63,92.76
6952.69,92.76
21904.31,92.76
21120.13,92.76
16325.78,92.76
4189.28,92.76
21630.45,92.76
21687.81,92.76
21126.85,92.75
16673.36,92.75
16603.72,92.75
17246.59,92.75
12650.71,92.75
19829.44,92.75
20945.12,92.75
21894.76,92.75
20995.28,92.75
14160.92,92.75
21385.71,92.75
18689.79,92.75
21640.58,92.75
21729.1,92.75
21577.76,92.75
15753.52,92.75
14774.47,92.75
14712.63,92.75
13826.1,92.75
13797.47,92.75
20744.5,92.75
19753.86,92.74
14976.36,92.74
13286.08,92.74
14736.1,92.74
21892.23,92.74
20858.16,92.74
15406.72,92.74
14830.08,92.74
17504.86,92.74
20007.17,92.74
20676.53,92.74
3739.54,92.74
16296.66,92.74
15147.37,92.74
10867.52,92.74
16438.94,92.74
20031.81,92.74
16954.81,92.74
21849.87,92.74
11916.89,92.74
19726.59,92.74
20360.69,92.74
17218.83,92.74
20911.33,92.74
18515.86,92.74
10655.21,92.74
17536.03,92.74
16414.11,92.74
18668.95,92.74
20344.04,92.74
21416.49,92.74
21876.84,92.74
11460.23,92.74
18107.12,92.74
5489.91,92.74
21335.75,92.74
12499.56,92.74
20179.16,92.74
13634.44,92.74
14116.22,92.73
12845.49,92.73
21499.75,92.73
18777.35,92.73
4186.45,92.73
5396.51,92.73
13984.26,92.73
16834.73,92.73
16090.78,92.73
16324.02,92.73
21107.18,92.73
19370.83,92.73
17544.99,92.73
13150.9,92.73
13447.35,92.73
21654.5,92.73
18034.85,92.73
15565.27,92.73
14097.81,92.73
13652.06,92.73
15588.84,92.73
18514.69,92.73
14337.1,92.73
15686.22,92.73
18129.13,92.73
15809.42,92.73
15984.92,92.73
19410.37,92.73
15071.12,92.73
15427.95,92.72
17898.51,92.72
15377.7,92.72
21885.71,92.72
19414.07,92.72
15916.84,92.72
17497.66,92.72
19533.96,92.72
13234.75,92.72
15396.88,92.72
5184.3,92.72
13997.7,92.72
19815.22,92.72
16145.22,92.72
17645.98,92.72
16697.7,92.72
17254.57,92.72
20207.89,92.72
18081.89,92.72
19660.08,92.72
14557.88,92.72
12131.43,92.72
14361.25,92.72
10649.66,92.72
21560.62,92.71
20345.11,92.71
14256.07,92.71
20629.49,92.71
18251.15,92.71
18469.21,92.71
21823.57,92.71
21114.0,92.71
19968.02,92.71
14613.29,92.71
16829.37,92.71
13903.13,92.71
21502.58,92.71
20170.79,92.71
21696.38,92.71
20048.95,92.71
20853.48,92.71
16214.66,92.7
21861.75,92.7
21690.25,92.7
20198.44,92.7
18227.78,92.7
16544.12,92.7
17558.62,92.7
16216.9,92.7
19711.3,92.7
19757.27,92.7
12913.08,92.7
21640.48,92.7
20713.73,92.7
14247.6,92.7
21885.61,92.7
18117.63,92.7
6288.69,92.7
21007.06,92.7
17420.43,92.7
21661.91,92.7
21917.45,92.7
20063.17,92.7
15725.57,92.7
16112.2,92.7
21247.22,92.7
14900.78,92.69
12474.05,92.69
14913.44,92.69
6956.68,92.69
19827.39,92.69
5158.88,92.69
17352.25,92.69
21674.47,92.69
21066.28,92.69
12784.33,92.69
19172.45,92.69
21402.66,92.69
18498.72,92.69
21864.77,92.69
18050.34,92.69
5226.27,92.69
14084.18,92.69
6065.86,92.69
21158.6,92.69
18356.24,92.69
21881.91,92.69
21006.58,92.69
13889.3,92.69
8808.04,92.69
20626.56,92.69
14610.47,92.69
18134.97,92.69
21822.4,92.69
19671.18,92.69
20110.4,92.69
17172.28,92.69
21600.45,92.69
14890.27,92.68
11854.56,92.68
21697.16,92.68
18776.57,92.68
13722.18,92.68
19032.8,92.68
13418.33,92.68
21993.9,92.68
18761.86,92.68
13506.56,92.68
15751.77,92.68
14288.3,92.68
14610.08,92.68
21313.74,92.68
20167.38,92.68
21313.16,92.68
12833.41,92.68
21965.66,92.68
20837.02,92.68
14593.62,92.68
16126.71,92.68
13484.17,92.68
14318.89,92.68
19436.86,92.68
21055.66,92.68
15090.01,92.68
18580.43,92.68
20943.96,92.68
21301.86,92.68
14586.9,92.68
20397.21,92.67
11735.55,92.67
16285.36,92.67
21440.44,92.67
21881.81,92.67
20240.81,92.67
17919.45,92.67
18518.49,92.67
22023.32,92.67
4720.05,92.67
21216.35,92.67
17032.82,92.67
21510.76,92.67
21368.28,92.67
13705.63,92.67
15122.34,92.67
19831.48,92.67
20854.36,92.67
21491.77,92.67
19170.21,92.67
14668.8,92.67
16214.75,92.67
15955.02,92.67
5717.6,92.67
20408.02,92.67
11843.26,92.67
14192.47,92.67
11380.37,92.66
20784.04,92.66
16566.03,92.66
19328.96,92.66
13688.19,92.66
21987.28,92.66
21885.9,92.66
15875.16,92.66
19079.15,92.66
19067.37,92.66
21401.68,92.66
18246.97,92.66
17628.64,92.66
17798.1,92.66
17799.56,92.66
21692.78,92.66
11667.67,92.66
21380.84,92.66
17683.77,92.66
13636.87,92.66
8661.47,92.66
10923.23,92.66
21155.39,92.65
13952.9,92.65
21807.31,92.65
20853.97,92.65
20830.79,92.65
20133.29,92.65
12376.37,92.65
21675.73,92.65
6593.52,92.65
11567.65,92.65
19284.06,92.65
15307.97,92.65
19825.93,92.65
15619.22,92.65
16114.74,92.65
20560.63,92.65
15603.83,92.65
21961.08,92.65
16859.18,92.65
21847.43,92.65
21818.12,92.65
18440.19,92.65
20234.28,92.65
16469.33,92.65
14520.09,92.65
21782.67,92.65
5217.31,92.65
15374.0,92.64
21279.65,92.64
18290.3,92.64
9406.79,92.64
21726.28,92.64
21816.46,92.64
21967.12,92.64
14720.32,92.64
21227.84,92.64
8902.41,92.64
20575.53,92.64
19461.5,92.64
15221.48,92.64
21081.57,92.64
17993.85,92.64
21652.56,92.64
17047.82,92.64
10348.63,92.64
18443.4,92.64
21259.4,92.64
21538.22,92.64
10961.21,92.64
11305.09,92.64
16676.96,92.64
20368.97,92.64
12153.15,92.64
21274.59,92.63
21910.64,92.63
21978.71,92.63
12067.94,92.63
18433.37,92.63
21881.23,92.63
16194.59,92.63
14274.48,92.63
11625.4,92.63
21502.87,92.63
13543.77,92.63
21611.07,92.63
20897.7,92.63
16142.69,92.63
21522.35,92.63
13954.07,92.63
21586.92,92.63
17755.06,92.63
18160.29,92.63
17757.39,92.63
18837.05,92.63
21498.88,92.63
15852.95,92.63
14984.83,92.63
13734.07,92.63
20356.99,92.63
15889.77,92.62
22007.15,92.62
20246.65,92.62
11616.44,92.62
12307.42,92.62
20543.88,92.62
19491.01,92.62
14513.66,92.62
20079.63,92.62
12120.23,92.62
5125.09,92.62
13475.69,92.62
17103.33,92.62
19968.41,92.62
21833.41,92.62
5229.1,92.62
19391.87,92.62
15544.91,92.62
12990.5,92.62
19637.39,92.62
14917.14,92.62
19371.9,92.62
20999.66,92.62
12480.87,92.62
10248.32,92.62
21021.09,92.61
18287.29,92.61
15170.94,92.61
15168.51,92.61
19006.4,92.61
18385.84,92.61
16757.01,92.61
17025.22,92.61
14652.73,92.61
21274.2,92.61
14843.42,92.61
5485.33,92.61
7123.99,92.61
18254.27,92.61
11138.26,92.61
17880.2,92.61
14053.31,92.61
10195.34,92.61
18152.69,92.61
14373.42,92.61
16898.52,92.61
16285.65,92.6
15377.4,92.6
13502.96,92.6
13792.4,92.6
13765.52,92.6
19711.4,92.6
17328.2,92.6
16275.52,92.6
19747.63,92.6
21837.89,92.6
16112.5,92.6
20807.71,92.6
21569.97,92.6
18626.1,92.6
18624.83,92.6
14379.46,92.6
10610.03,92.6
12111.37,92.6
21230.86,92.6
14997.3,92.6
14155.66,92.6
18091.05,92.6
21049.04,92.6
6968.37,92.6
21753.26,92.6
21818.02,92.6
21129.38,92.6
18313.09,92.6
14737.56,92.6
9414.09,92.6
20144.0,92.6
20496.16,92.6
21081.86,92.6
14687.21,92.59
21715.37,92.59
21431.68,92.59
11785.12,92.59
18631.55,92.59
17326.15,92.59
21342.76,92.59
15951.22,92.59
8373.2,92.59
21502.97,92.59
19410.76,92.59
14631.6,92.59
19183.36,92.59
19950.49,92.59
21594.42,92.59
4600.55,92.59
21813.93,92.59
21354.84,92.59
16121.07,92.59
16589.9,92.59
21483.78,92.59
16528.25,92.59
5196.18,92.59
22043.86,92.59
21647.98,92.59
16454.52,92.58
14349.95,92.58
21825.13,92.58
11927.02,92.58
13709.43,92.58
13755.88,92.58
17746.87,92.58
16763.05,92.58
20548.46,92.58
9927.72,92.58
14636.66,92.58
20671.56,92.58
21654.41,92.58
13389.7,92.58
14046.88,92.58
18298.39,92.58
14967.4,92.58
18181.13,92.58
17209.87,92.58
17371.44,92.58
17080.15,92.58
21359.22,92.58
9407.96,92.58
10825.94,92.58
13514.55,92.58
12666.1,92.58
19538.44,92.58
18368.51,92.57
21157.14,92.57
16065.94,92.57
20719.18,92.57
12849.58,92.57
14045.51,92.57
17886.34,92.57
21609.02,92.57
17577.03,92.57
21833.99,92.57
15701.42,92.57
13214.79,92.57
11791.74,92.57
14953.28,92.57
11322.43,92.57
13081.66,92.57
15348.09,92.57
18182.49,92.57
12889.41,92.57
20163.09,92.57
3147.61,92.57
21628.99,92.57
21198.53,92.57
16975.65,92.57
17599.23,92.57
14786.94,92.57
16538.86,92.57
18496.48,92.57
9039.05,92.56
17137.42,92.56
12635.62,92.56
18639.05,92.56
14133.55,92.56
19400.63,92.56
18631.85,92.56
9790.6,92.56
20427.02,92.56
15067.22,92.56
21922.81,92.56
21262.71,92.56
13588.37,92.56
13000.53,92.56
4835.16,92.56
11904.62,92.56
17449.06,92.56
20082.36,92.56
15581.63,92.56
21941.8,92.56
17804.53,92.56
20230.0,92.56
13439.37,92.56
17113.94,92.56
21341.89,92.56
20654.61,92.56
17248.83,92.56
15752.55,92.56
21395.74,92.56
10502.31,92.56
15381.4,92.56
20975.7,92.56
19231.76,92.56
18649.08,92.56
21537.35,92.55
8911.37,92.55
12921.45,92.55
19806.75,92.55
13793.47,92.55
21581.75,92.55
17932.01,92.55
20264.77,92.55
15062.25,92.55
19286.2,92.55
22005.4,92.55
15577.34,92.55
17270.45,92.55
21400.32,92.55
17096.61,92.55
17477.11,92.55
11898.38,92.55
21972.58,92.55
17732.17,92.55
10039.43,92.55
11053.73,92.55
15366.4,92.55
6974.11,92.55
18003.69,92.55
20249.67,92.55
16348.66,92.55
11184.33,92.55
11979.22,92.55
21708.65,92.55
19115.28,92.55
18150.26,92.55
21091.01,92.54
21594.12,92.54
21470.44,92.54
21503.45,92.54
13969.94,92.54
